SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
COCCn1cc(cn1)C(=O)[C@@H](CC(C)C)NC(=O)NCc2ccc(C)c(C)c2,-7.39,29,-0.25482758620689655
COc1cccc(c1)[C@@H](C)NC(=O)c2ccc(-c3ccncc3)cc2-c4cn[nH]c4,-7.389,30,-0.24630000000000002
C1CCCN1c(cc2C)nc([nH+]2)CNc3ccc(C(=O)N)cc3,-7.388,23,-0.32121739130434784
CCc1cccc(c1)C[C@@H](B(O)O)Nc2cn(C)c(n2)CCc3nc(C)c(C)nc3C,-7.386,31,-0.23825806451612905
C1C[NH2+]CCC1C(=O)c(cnn2C)c2C(=O)Nc(cc3)cc(n34)nc(n4)N5CCCC5,-7.385,31,-0.2382258064516129
CCC(=O)NCCCCc(c[nH]1)c(c12)cccc2,-7.381,18,-0.41005555555555556
Oc1ccccc1Nc([nH]2)nc(c23)c(F)c(F)cc3,-7.38,19,-0.38842105263157894
[NH3+]Cc1ccc(cc1)CC(=O)C(=O)c(c[nH]2)c(c23)cccc3,-7.377,22,-0.3353181818181818
FC(F)(F)c(c1)cc(N)cc1[C@@H](C)Cc2cccc(c2)OCC(=O)[O-],-7.374,25,-0.29496
Cc1c(C#N)cccc1[C@@H](C)c2cn(C)c([nH+]2)COc(n3)c(Cl)nc(c34)cccc4,-7.373,30,-0.24576666666666666
Cc1cc(C)nc(n12)nc(n2)CCCCn(cc3)c(c34)cc[nH+]c4,-7.368,24,-0.307
c1cc(O)ccc1-c(cnc2N)cc2Cc3ccc([N+](=O)[O-])cc3,-7.366,24,-0.30691666666666667
CCCC(=O)c1[nH]c(c(n1)C)CCN(C2=O)C(=O)c(c23)cccc3,-7.363,24,-0.3067916666666667
[nH]1c(N)nc(=O)c(c12)N(C)CN2N(Cc3ccccc3)CCCCc4[nH+]c(CO)c[nH]4,-7.359,31,-0.23738709677419353
C1CC1n(cn2)c(c23)nc(N[C@H](CC)CO)nc3NCc4ccc(cc4)OCCO,-7.358,30,-0.24526666666666666
C[NH2+]CCN(C)C(=O)c1cnn(C)c1C(=O)Nc(cc2)cc(n23)nc(c3)N[C@H](C[NH3+])c4ccccc4,-7.358,36,-0.20438888888888887
COc1cccc(c1)Nc2cccc(C(F)(F)F)c2,-7.356,19,-0.3871578947368421
NCC(=O)c1ccc(C(=O)N)cc1,-7.355,13,-0.5657692307692308
C1COCCN1c2ncc(-c(cn3)cn3CCOC)n(c24)cc(n4)C[NH2+]Cc5ccccc5C,-7.355,34,-0.21632352941176472
