SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
O=c1cc(C)[nH]c(n12)cc(n2)[C@@H]3CN(CC3)C(=O)Cc4cc(OC)ccc4,-6.532,27,-0.24192592592592593
c1ccc(OC)cc1C(=O)N2C[C@H](CC2)C(=O)N[C@@H](CC3)CC[N@H+]3C,-6.531,25,-0.26123999999999997
c1cccc(c12)sc(n2)-c3c(Cl)ccc(c3)NC(=O)[C@H](C4)CC(=O)N4C(C)C,-6.53,28,-0.23321428571428574
C1C(C)=NN([C@]1(C)O)C(=O)CSc2ccccn2,-6.53,18,-0.3627777777777778
c1cc(F)ccc1CN2[C@@H](CCCC2)c3nc(C)c(cn3)C(=O)NCc4cc(OC)ccc4,-6.529,33,-0.19784848484848486
n1cccc(c12)cc(cc2)CN(C)C(=O)CCOc(c3)ccc(c34)OCCO4,-6.524,28,-0.233
CCN(CC)S(=O)(=O)c1cc(ccc1Cl)C(=O)NCc2ccccc2,-6.521,25,-0.26084
c1cc(Cl)cc(C)c1N(S(=O)(=O)C)CC(=O)NCCN2CCOCC2,-6.519,25,-0.26076
c1ccc(C)c(C)c1N(S(=O)(=O)C)CC(=O)Nc(c2)ccc(c23)OCO3,-6.518,26,-0.25069230769230766
O1CCC[C@H]1CNC(=O)[C@H](CC)N(Cc2ccc(F)cc2)C(=O)CNS(=O)(=O)c3ccccc3,-6.518,34,-0.19170588235294117
CCOc1c(OCC)ccc(c1)C(=O)NCc2ccco2,-6.517,21,-0.31033333333333335
COCC(=O)Nc(ccc1)c(=O)n1Cc2c(Cl)cccc2F,-6.516,22,-0.29618181818181816
O=c1n(C)c(=O)n(C)c(c12)ncn2CC(=O)Nc3cc(Cl)ccc3,-6.515,24,-0.2714583333333333
c1ccccc1C[C@@H]([C@H](O)CC2)C[N@@H+]2CC(=O)NCc3ccc(C)cc3,-6.514,26,-0.25053846153846154
c1cc(Cl)cc(Cl)c1-c2nc(sc2)NC(=O)[C@@H](C)Oc3c(Cl)cc(Cl)cc3,-6.514,27,-0.24125925925925926
c1ccc(O)c(O)c1/C=N/NC(=O)c2cc(I)ccc2,-6.512,20,-0.3256
c1cccc(c12)nc(n(c2=O)C)SCC(=O)Nc3cc(Cl)c(C)cc3,-6.512,25,-0.26048
o1cccc1-c2c(-c3onc(c3)C)cnc(n2)NCc4ccc(C)cc4,-6.511,26,-0.2504230769230769
s1ccc2c1c(=O)n(CCC)c(n23)nnc3SCC(=O)Nc4cc(SC)ccc4,-6.51,29,-0.22448275862068964
COc(c1)ccc(c12)nc(c(c2)CC)SCC(=O)c(c3)ccc(c34)OCCO4,-6.51,28,-0.23249999999999998
c1cc(=O)n(CC(=O)N)cc1C(=O)NCc(c2C[NH+](C)C)cccc2,-6.509,25,-0.26036000000000004
CCOc(c1)ccc(c12)cc(c(=O)[nH]2)CNc3ccc(F)cc3,-6.508,23,-0.28295652173913044
Cc1n(CC)nc(C)c1-c2cc([nH]n2)C(=O)NCC(C)(C)c3cc(F)ccc3,-6.506,28,-0.23235714285714287
O=C(N)C[N@H+]1[C@@H](CCC1)c(c2)ccnc2Nc3ncccc3C,-6.505,23,-0.2828260869565217
c1cscc1CC(=O)N2C[C@H](CCC2)Cc(c3NC)nccn3,-6.502,23,-0.282695652173913
c1c(C)cc(C)c(c12)[nH]c(c2C)C(=O)N[C@@H](C)c3nc(no3)-c4cccnc4,-6.499,28,-0.23210714285714285
c1cnccc1-c(cnc(n2)C)c2[C@H]3CC[C@@H](CC3)CNC(=O)[C@@H](C)Oc4c(F)cccc4,-6.499,33,-0.19693939393939394
c1ccccc1CNC(=O)c(cs2)nc2Nc(n3)cccc3[C@@H]4CN(CC#N)CCC4,-6.498,31,-0.20961290322580645
C1CCO[C@]12CN(C[C@@H]2O)C(=O)CCc(n3)[nH]c(c34)cccc4,-6.497,23,-0.28247826086956523
c1cc(O)ccc1C[C@H](N)C(=O)N(CCN(C2)C(=O)C)CCCCOC[C@@H](O)[C@@H](O)[C@@H]2OCCC(C)C,-6.497,37,-0.1755945945945946
Cc1ccccc1CCc(n2)c(C(=O)NC)cnc2N3CCC[C@H]3c4ccc(Cl)cc4,-6.497,31,-0.20958064516129032
Cc1c(C)sc(c12)nc(CC)nc2SCC(=O)c3c[nH]c(c34)cccc4,-6.497,26,-0.24988461538461537
C1COCCN1c2c(C([O-])=O)cc(cc2)NCc(c3)ccc(c34)n(C)c(=O)n4C,-6.496,29,-0.224
C1CCCc(c12)sc(c2C#N)NC(=O)CSc3c(C#N)c(C)cc(n3)C,-6.495,26,-0.24980769230769231
c1cc(F)ccc1-n2c(nnn2)SCC(=O)Nc(c3)ccc(c34)OCO4,-6.493,26,-0.24973076923076926
c1c(C)ccc(OC)c1NC(=O)[C@H]2N(CCC2)C(=O)Nc3ccc(cc3)OC,-6.491,28,-0.23182142857142857
C1CCC(=O)N1Cc2ccc(cc2)CNC(=O)[C@@H](NC(=O)c(c34)cccc4)CC(=O)N[C@@H]([C@H](O)C)C(=O)NCCO3,-6.491,41,-0.1583170731707317
c1ccccc1-c2nc(nc(c23)ccc(Br)c3)NNC(=O)c4c(Cl)cccc4,-6.49,28,-0.2317857142857143
Fc1ccc(cc1)CNC(=O)[C@H](N(S2(=O)=O)C)C[C@H](N2)c3ccc(F)cc3,-6.49,27,-0.24037037037037037
C1CN(C)Cc(c12)[nH+]c(nc2NC)[C@@H](CC3)CN3C(=O)CCCc(c4)ccc(F)c4C,-6.49,31,-0.20935483870967742
c1c(C)noc1-c2c(-c3cccs3)nc(s2)NC(=O)[C@@H](C)CC,-6.489,23,-0.2821304347826087
s1cccc1[C@H]2[C@@H](CCC(=O)N2)NC(=O)c3cnccn3,-6.486,21,-0.30885714285714283
C1COCCN1S(=O)(=O)c2ccc(cc2)C(=O)NC3(CCCC3)c4cc(F)ccc4,-6.486,30,-0.2162
O1COc(c2)c1cc(c23)cc(C)c(n3)SCC(=O)Nc4cc(C(F)(F)F)ccc4,-6.485,29,-0.22362068965517243
c1cc(OC)c(OC)cc1C(=O)N(Cc2cccs2)CC(=O)NCc3ccc(cc3)OC,-6.485,32,-0.20265625
c1cccc(c12)oc(c2)C(=O)NC(=S)NCc3cccnc3,-6.484,22,-0.2947272727272727
o1cccc1-c2c(-c3onc(c3)C)cnc(n2)SCC(=O)c4c(F)cc(F)cc4,-6.483,29,-0.22355172413793103
c1cc(OC)ccc1-n2c(nnn2)SCC(=O)Nc3cc(ccc3)C(=O)OCC,-6.482,29,-0.22351724137931034
o1cccc1-c2nn(c(=O)c(c2)N)CC(=O)NC[C@@H]3CCCO3,-6.48,23,-0.2817391304347826
[nH]1ccnc1C[N@@H+]2C[C@@H](CCC2)Cc3nc(C)ccc3,-6.478,20,-0.32389999999999997
n1cccc(c12)cc(C(F)(F)F)n2CCC(=O)Nc3c(C)n(CC)nc3C,-6.477,27,-0.2398888888888889
O1COc(c12)ccc(c2)NC(=O)COc3c(C)c(C)ccc3C,-6.477,23,-0.28160869565217395
CC(C)NC(=O)c1c(cccc1)NS(=O)(=O)c(c2)ccc(c23)OCCO3,-6.476,26,-0.24907692307692308
n1nc(CC)sc1NC(=O)COc2c(Cl)cc(Cl)cc2,-6.474,20,-0.3237
c1cc(F)ccc1-n2ccc(c23)n(c(c3)C(=O)OC(C)C)CC(=O)NCCc4cc(OC)c(cc4)OC,-6.474,37,-0.17497297297297298
CCc(c1)ccc(c12)[nH]c(=O)c(c2)CN(CCCO)C(=O)NCc3ccccc3,-6.474,29,-0.22324137931034482
CCCOc(cc1)ccc1N2C[C@@H](CC2=O)C(=O)Nc3c(F)cc(F)cc3,-6.474,27,-0.23977777777777778
c1cc(F)ccc1NC(=O)NC2CCCCC2,-6.471,17,-0.3806470588235294
c1ccc(OC)c(OC)c1C(=O)NCc2ccncc2,-6.469,20,-0.32345
c1ccccc1[C@H]2[C@@H](CC(O2)=O)CCC(=O)Nc3c(OC)cccc3,-6.469,25,-0.25876
n1ccccc1\N=C(\c2ccccn2)N/N=C/c3c(O)ccc(Br)c3,-6.469,25,-0.25876
s1cc(C(C)(C)C)nc1NCCc2ccccc2,-6.468,18,-0.35933333333333334
n1cc([N+](=O)[O-])sc1NC(=O)C(C)(C)Oc2ccc(Cl)cc2,-6.467,22,-0.2939545454545454
