SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
CC(C)(O)[C@H]1CCN(C1)c2cnc(C(F)(F)F)c(c2)NC(=O)[C@@H](N)Cc(c[nH]3)c(c34)cccc4,-6.623,34,-0.19479411764705884
COc1ccc(cc1)Cc2nc(-c3ccc(F)cc3)c([nH]2)-c4ccncc4,-6.622,27,-0.24525925925925926
c1cccc(c12)cc(cc2)NC(=O)[C@@H]3CCCN(C3)c4nccc(n4)-c(cn5)c(n56)cccn6,-6.621,34,-0.19473529411764706
COc1c(O)c(C)c(c(O)c1OC)CCc2ccccc2F,-6.62,22,-0.3009090909090909
O=c1[nH]cc(Cl)cc1OC[C@H](O)CO,-6.62,14,-0.47285714285714286
CCCCCC[C@@H](C)Nc1nn(cc(c1=O)OC)-c2ccc(cc2F)N3CCOC3=O,-6.619,31,-0.21351612903225806
COc1cccc(c1)C/C(N)=[NH+]\C(=O)c2ccccc2C(=O)C(O)(c3ccccc3)c4ccccc4,-6.619,36,-0.18386111111111111
O=C([O-])CCC(=O)NCCCCCCOC(=O)CCC(=O)[O-],-6.616,22,-0.30072727272727273
Cn1c[nH+]c(c1)-c2cnc(c(c2)C(=O)N)O[C@H]3CCN(C[C@H]3F)C(=O)N4CCNC(=O)C4,-6.612,32,-0.206625
N#Cc1cccnc1[C@H](C#N)C(=O)NCCN2CCOCC2,-6.612,22,-0.30054545454545456
C[NH+](C)CCCc1nn(ccc1=O)-c2cccc(C(F)(F)F)c2,-6.611,23,-0.28743478260869565
c1ccccc1O[C@H](C2)C[N@@H+]2[C@H](C)c(n3)[n-]c(=O)c(c34)cnn4C(=O)NCc5ccc(C#N)cc5,-6.61,35,-0.18885714285714286
Cc1onc(C(=O)[C@@H](C)CS)c1-c2ccnc(n2)N,-6.61,19,-0.34789473684210526
c1cc(F)ccc1NC(=O)C2(CC2)C(=O)N3CCCCC3,-6.61,21,-0.3147619047619048
c1[nH]ncc1-c(c2)ccc(c23)c(n[nH]3)C(=O)Nc4cnn(c4)C(=O)CCNc5ccccc5,-6.609,33,-0.20027272727272727
C1C[NH2+]CCN1c(c2)ccc(c23)c(C)[nH+]nc3Nc(ccc4)c(c45)cccc5,-6.609,28,-0.2360357142857143
c1ccccc1[C@](C)(O)C(=O)n2nccc2-c3nn(ccc3=O)-c4cccc(C(F)(F)F)c4,-6.608,33,-0.20024242424242422
Nc1ncc(cn1)Oc2cccc(c2)CCNC(=O)c3cccc(c3)-c4ccc(C[NH3+])cc4,-6.607,33,-0.20021212121212123
CCOc1sc(S(=O)(=O)N)cc1Nc2cccc(C(F)(F)F)c2,-6.605,23,-0.2871739130434783
O=C[C@@H](N)Cc1cc(c(O)cc1O)C(=O)c(c2)c(Cl)cc(c23)NC(=O)C3,-6.605,26,-0.25403846153846155
Cc(c1)c(C)cc(c12)n(c(n2)N)CCCN3CCOCC3,-6.604,21,-0.31447619047619046
C1CC1n(nn2)cc2C(=O)NC3CN(C3)N(C4)CC45COC5,-6.604,22,-0.30018181818181816
Oc(c1)cc(O)cc1CC(=O)C(=O)CC(=O)NCCCc2cccc(c2)Oc3ccccc3,-6.6,33,-0.19999999999999998
