SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
O=C([O-])[C@H]1O[C@@H](C(F)F)[C@H](O)[C@@H](O)[C@@H]1O,-6.814,15,-0.45426666666666665
c1ccccc1[C@@H](C)c2ccnc(n2)Nc3cnn(C)c3,-6.811,21,-0.3243333333333333
CCCC(=O)N1CCC(CC1)NC(=O)[C@@H]([NH3+])Cc(c[nH]2)c(c23)cc(C)cc3,-6.81,27,-0.2522222222222222
F[C@H]1C[NH2+]C[C@H]1Nc(ccc2C)cc2Nc3nccc(n3)-c4cccnc4,-6.808,27,-0.2521481481481481
OC[C@@H](O)CO[C@H](C)c1ccccc1,-6.807,14,-0.48621428571428577
O=C([O-])[C@@H]1CCC[N@@H+]1N[C@@H](CC(C)C)C(=O)N[C@H](CO)C[C@@H]2CCNC2=O,-6.806,27,-0.25207407407407406
c1cc(F)ccc1C(=O)NCc2cnnn2-c(cc3)cc(n34)nc(n4)NC(=O)C5CC5,-6.803,31,-0.21945161290322582
Fc1c(C)cc(cc1C)Cc(ncn2)c(c23)cc(cc3)NC(=O)CCC[NH+](C)C,-6.803,29,-0.2345862068965517
COc1c(OC)cc(cc1OC)Nc2cc(C(F)(F)F)ccc2F,-6.8,24,-0.2833333333333333
c1ccccc1[C@H](C)NC(=O)c(cc2)cc(c23)cn[nH]3,-6.799,20,-0.33995000000000003
Fc(c1)cccc1Nc(c2=O)nn(cc2OC)-c3ccc(cc3F)N4CCOC4=O,-6.798,30,-0.2266
COc(c1)c(OC)cc(c12)c(nc([nH+]2)C)N[C@H](C)c3cc(C=O)cs3,-6.797,25,-0.27188
CCCNc(c1)ncc(c12)c(C)[nH+]nc2N[C@H](C)c3cccc(C#N)c3C,-6.797,27,-0.2517407407407407
Nc1ncc(cn1)Oc2cccc(c2)CCNNc3ccncc3,-6.796,24,-0.2831666666666667
FC(F)(F)[C@@H](C)Cc([nH]c1=O)nc(c12)n(nc2)CC(=O)NCC[NH3+],-6.796,24,-0.2831666666666667
Cc1ccccc1-n(nc2)c(c23)nc([nH]c3=O)N[C@@H](C)C(=O)C(=O)c4ccco4,-6.793,29,-0.23424137931034483
Nc1ncc(cn1)Oc2cccc(c2)CCNC(=O)c3cccc(c3)Nc4c(F)cccc4F,-6.791,34,-0.19973529411764707
OCC(=O)c(ccc1)c(c12)cccn2,-6.79,14,-0.485
C1C[NH2+]CCN1c(c2)ccc(c23)c(C)nnc3N[C@H](C(=O)NO)c4ccc(cc4)-n5cccn5,-6.788,34,-0.19964705882352943
c1cccc(c12)c(ccc2)C[C@H](CC)/C=C/[C@H](O)[C@@H](C)CCC(=O)[O-],-6.787,25,-0.27148
Cn1c(=O)n(C)c(c12)ccc(c2)Nc3ccc(cc3)CCC=O,-6.786,23,-0.2950434782608696
c1c(O)cc(O)c(c12)c(=O)cc(o2)Nc(ccc3)c(c34)cccc4,-6.785,24,-0.28270833333333334
CCN1CC[NH+](CC1)Cc2ccc(nc2)Nc3ncc(F)c(n3)-c4ncc(Cl)cc4Cl,-6.784,31,-0.21883870967741934
C1C[NH2+]CCC1c(n2C)[nH+]c(-c3cccc(C(F)(F)F)c3)c2NCCCNC(=O)OC(C)(C)C,-6.784,34,-0.19952941176470587
F[C@H](C1)CCN1C(=O)[C@@H](C)Nc(n2)[nH]c(=O)c(c23)cnn3C4(CC4)c5ccc(C(F)(F)F)cc5,-6.783,34,-0.1995
c1ccccc1[C@H](CC[NH+](C)C)N2CCC(CC2)NC(=O)[C@@H](N)Cc(c[nH]3)c(c34)cccc4,-6.782,33,-0.2055151515151515
c1ccccc1C[C@@H](C(=O)C(=O)NC(C)C)NC(=O)OCc2ccccc2,-6.779,27,-0.25107407407407406
c1ccc(C(=O)N)c(c12)nn(c2)Cc(ccc3)c(c34)cccc4,-6.779,23,-0.2947391304347826
