SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
COCCN(C)c1cc(O)c(O)c(c1)C(=O)NCCCCCn2cc[nH+]c2,-7.122,27,-0.2637777777777778
n1cnc(CC)c(c12)ncn2NCCc3nc(n[nH]3)Cc4ccccc4,-7.117,26,-0.2737307692307692
O=C([O-])C[C@H](O)C[C@H](O)CCc(cnc1)c(c12)ccc(n2)-c3ccncc3,-7.115,27,-0.26351851851851854
Cc1cn(c[nH+]1)-c2cc(cc(C(F)(F)F)c2)Nn(c(n3)N)c(c34)cccc4,-7.115,27,-0.26351851851851854
c1cccc(c12)n(c(n2)N)Cc(cc3)cc(c34)Cc5c4[nH]nc5-c6ccoc6,-7.114,28,-0.25407142857142856
c1cccc(c12)n(c(n2)N)Cc(cc3)cc(c34)Cc5c4n[nH]c5-c6ccoc6,-7.114,28,-0.25407142857142856
n1ccncc1-c(cc(O)c2O)cc2C(=O)NCc3cccc(c3)CNc(cc4)cc(c45)cn[nH]5,-7.113,35,-0.20322857142857145
C1=CC=C[C@@H](C12)N=CC=2C[C@H]([NH3+])COc3cncc(c3)-c4csc(n4)Cc5ccccc5F,-7.113,33,-0.21554545454545457
[nH+]1ccccc1[C@H](C)Nc2ccc(cc2)OCc3nn(C)cc3-c4ccc(=O)n(C)c4,-7.113,31,-0.22945161290322583
CNc1cc(cc[nH+]1)-c2cccnc2-c3cc(O)c(O)c(c3)C(=O)NCCCCCn4cc[nH+]c4,-7.105,35,-0.203
O=c1ccn(cc1)[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)/C=C/CNc(nc(c34)ccc(Cl)c4)nc3N5CCOCC5,-7.105,35,-0.203
c1ccccc1-c(oc2C)nc2CCNc(ccn3)c(c34)cc[nH]4,-7.105,24,-0.2960416666666667
Cc1cccc(c1)C(=O)CC(=O)Nc2ccn(C)c(=O)c2,-7.099,21,-0.33804761904761904
Cc1cc(C)nc(n12)nc(n2)CCC(=CC3)C=C(C3=4)N(NC4)CCCO,-7.089,26,-0.2726538461538462
C[NH+]1CCN(CC1)CCCc2c(F)ccc(c2F)NS(=O)(=O)c3cccc(c3)-c4ccccc4,-7.085,34,-0.20838235294117646
CC[C@H](CO)Nc(cc1)nn(c12)c(cn2)NCc3ccc(C)c(C)c3,-7.085,25,-0.2834
C[C@H]([NH3+])[C@@H](O)C(=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2ccc(=O)cc2,-7.083,22,-0.32195454545454544
c1cccc(c12)n(c(n2)N)CCOCCNC(=O)c3cc(cc(O)c3[O-])-c4ccc(F)cc4,-7.082,33,-0.2146060606060606
n1cn(C)c(c12)nc(C)nc2OCc3[nH+]c(cn3C)Cc4cccnc4,-7.079,26,-0.27226923076923076
Oc(c1)c(O)ccc1C(=O)[C@@H](N)CCc2ccccc2,-7.079,20,-0.35395
O=C([O-])C[C@H](C)c1cccc(c1)-c2cn[nH]c2,-7.077,17,-0.4162941176470588
n1cnc(C)c(c12)ncn2[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)CCc4cccc(c4)C[NH3+],-7.076,27,-0.26207407407407407
COc1cccc(c1)NP(=O)([O-])O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O,-7.073,23,-0.3075217391304348
c1cccc(c12)c(c[nH]2)C[C@H]([NH3+])COc3cncc(c3)CCCOCCO,-7.071,27,-0.2618888888888889
c1ccccc1CCCc(cc2)cc(c23)ccc(n3)OC4CC4,-7.068,23,-0.30730434782608695
O=c1ccn(c(=O)[nH]1)[C@@H]2O/C([C@@H](O)[C@H]2O)=C/Nc3c(Cl)cccc3Cl,-7.068,25,-0.28271999999999997
Cc1ccc(cc1)CNC(=O)c2cccc(C)c2,-7.066,18,-0.39255555555555555
C[C@H](O)C(\C)=C/CC[C@H](C)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n(cn2)c(c23)ncnc3N,-7.063,28,-0.25225
C[C@H]([NH3+])[C@@H](O)C(=O)c(cc1)cc(c12)ccc(n2)OC3CC3,-7.062,21,-0.3362857142857143
c1ccccc1[C@@H](CC=O)Nc(n2)nc(N[C@H](C)C3CC3)c(c24)cccc4C5=CC[NH2+]CC5,-7.062,33,-0.214
Cc1cc(ccn1)[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-7.061,18,-0.3922777777777778
CCCCCCCc([nH]1)nc(c12)cc(cc2)C(=O)N,-7.057,19,-0.371421052631579
c1cc(C)cc(c12)[nH]cc2C[C@H](N)C(=O)NC3CCN(CC3)CCOCCOCCOCCO,-7.057,34,-0.20755882352941177
Cc1ccccc1CNC(=O)[C@H](Cc2ccncc2)NS(=O)(=O)c3cc(co3)C(C)(C)O,-7.055,32,-0.22046875
c1ccccc1[C@@H](CC)NC(=O)c(c2)sc(c23)c(n[nH]3)Nc4ccoc4,-7.054,26,-0.2713076923076923
c1ccccc1CC[C@H]([NH3+])C(=O)N[C@H](C(=O)C2CC2)CCc3ccccc3,-7.052,27,-0.2611851851851852
COCCc([nH]1)nc(c12)c(C(=O)N)ccc2,-7.049,16,-0.4405625
Cc1cn(c[nH+]1)C/C=C/CCNC(=O)c2cc(cc(O)c2O)-c3ccc(F)cc3,-7.049,29,-0.2430689655172414
C1CC1n(cn2)c(c23)nc(N[C@H](CC)CO)nc3NCc4ccc(cc4)OCCO,-7.041,30,-0.23470000000000002
Nc(n1)[nH]c(=O)c(c12)n(cn2)-c3ccc(Cl)cc3,-7.036,18,-0.39088888888888884
O[C@H]1C[C@H](O)CC(\C1=C)=C/Cc2csc(c2)C(N)=[NH2+],-7.034,19,-0.3702105263157895
COc1cccc(c1)[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-7.032,19,-0.3701052631578947
c1cc(F)ccc1-c(cc(O)c2O)cc2C(=O)NCC/C=C/Cc3nnn[n-]3,-7.032,28,-0.25114285714285717
Cc(n1)sc(c12)ccc(c2)CC[C@H](NC(=O)[C@H](O)[C@H](C)[NH3+])Cc3ccccc3,-7.031,28,-0.25110714285714286
Fc1c(C)cc(cc1C)Cc2ccc(S(=O)(=O)N)cc2CC[NH3+],-7.021,23,-0.30526086956521736
CCNc(ncn1)c(c12)ncn2[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)CCC4CCCCC4,-7.02,27,-0.26
Nc1ncnc(c12)n(C(C)C)nc2C(=O)N[C@H](CC=O)c3ccccc3,-7.018,26,-0.26992307692307693
c1nn(C)c(c12)ccc(c2)[C@@H](O)c3cccc(c3)CNC(=O)c4ccnc(Cl)c4Cl,-7.015,30,-0.2338333333333333
