SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
c1ncccc1C(=O)OCC(=O)Nc2ccc(Cl)cc2,-6.738,20,-0.33690000000000003
n1cccn(c12)ncc2C(=O)N3C[C@@H](OCC3)CCc(c4)cc[nH+]c4N,-6.736,26,-0.2590769230769231
c1ncccc1C(=O)N(CC2)C[C@H]2c(n3)cc(n34)[nH]c(C)c(c4=O)CCC(=O)N5CCCC5,-6.735,33,-0.2040909090909091
c1c[nH+]cn1CCC(=O)N2C[C@@H](COCC2)Cc(c3)nc[nH]c3=O,-6.733,24,-0.28054166666666663
n1ccccc1NC2=NC(=O)[C@H](S2)Cc3ccc(cc3)OCC,-6.731,23,-0.2926521739130435
C1C[C@@H](C)Cc(c1c23)sc2ncn(c3=O)C4CCN(CC4)C(=O)CN5C(=O)NCC5,-6.73,30,-0.22433333333333336
O=C(N)c1sc(nc1)[C@@H]2[NH2+]CCC2,-6.729,13,-0.5176153846153846
c1cccc(c12)nnn2C[C@@H](C)C(=O)NCCNc3cccc[nH+]3,-6.729,24,-0.280375
C1COCCC1[N@@H+](C2)CCC[C@]2(O)COc3cccc(c3)C,-6.728,22,-0.3058181818181818
c1cccc(F)c1-c2sc(nn2)NC(=O)[C@@H](C)Oc3ccc(F)cc3,-6.728,25,-0.26911999999999997
c1cnccc1-c2c(nc(C)nc2)[C@H]3CC[C@@H](CC3)CNC(=O)[C@@H](C)c4ccc(C)cc4,-6.727,32,-0.21021875
c1cnccc1-c2nc(NC)cc(n2)CCNC(=O)c3ncccc3,-6.727,25,-0.26908
c1c(N)nc(C)nc1[C@@H]2C[N@@H+](CCO2)Cc3ccc(cc3)OC,-6.726,23,-0.29243478260869565
c1n(C)cnc1CNC(=O)c2cc(ncc2)Cc3ccc(F)cc3,-6.722,24,-0.28008333333333335
O=C(N)[C@@]1(C)CN(CCO1)C(=O)Cc2cc(OC)ccc2,-6.722,21,-0.3200952380952381
c1ccc(OC)cc1N(S(=O)(=O)C)CC(=O)Nc2ccc(Br)cc2,-6.722,24,-0.28008333333333335
c1cc(=O)n(C)cc1C(=O)NCCc(nc(nc2)NC3CC3)c2C(=O)N4CCCC4,-6.721,30,-0.22403333333333333
c1cccc(c1n23)nc2nc(C)cc3NCc4c(OC)cccc4,-6.721,24,-0.2800416666666667
[NH3+][C@H](C)COc1c(ccc(Cl)c1)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@H](C([O-])=O)Cc2ccccc2,-6.72,35,-0.192
