SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
c1cccc(c12)c(CC[NH3+])nc(n2)Nc3cccc(Cl)c3,-6.581,21,-0.3133809523809524
OCCOc1c(C)cc(cc1C)CCc2nc(oc2C)-c3ccccc3,-6.58,26,-0.2530769230769231
O=C([O-])c1ccc(cc1)CNC(=O)c2cccc(c2)NC3CCCC3,-6.579,25,-0.26316
CCNC(=O)c1cc(-c2c[nH]nc2C)nc(c1)[C@@H](C)c3ccccc3,-6.577,25,-0.26308
NC(=[NH2+])N(CC1)CCC1n(nnc2C)c2-c3cccc(n3)NCCC(F)(F)F,-6.576,28,-0.23485714285714285
COc1ccccc1Oc2nccc(n2)NCCCCc3ccccc3,-6.571,26,-0.2527307692307692
Oc1ccc(cc1)CCc(n[nH]2)c(c23)cccn3,-6.571,18,-0.3650555555555555
CCCCC(=O)OC[C@H](CO)c1cccc(c1)NS(=O)(=O)c2cccc(Br)c2,-6.568,28,-0.23457142857142857
COCCNc1ccccc1F,-6.565,12,-0.5470833333333334
O=C([O-])c1ccc(cc1)CNc(cnc2)c(c23)cccc3,-6.564,21,-0.31257142857142856
O=c1[nH]c(cs1)Cc2ccccc2F,-6.562,14,-0.46871428571428575
Cc1ccccc1CC(=O)CCNC(=O)CCCC[C@@H]2CCSS2,-6.561,24,-0.273375
COC1=C(OC)C(=O)C(=C(C)C1=O)C/C=C(/C)CC/C=C(/C)CCCc2cnn(C)c(=O)c2C,-6.557,34,-0.1928529411764706
CCC(CC)c1cccc(c1)NS(=O)(=O)c2cccc(F)c2,-6.556,22,-0.298
Cc1cc(on1)[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)Nc3ccccc3F,-6.556,28,-0.23414285714285715
COc1cccc(c1)[C@H](O)CCCOc2ccc(cc2)C[C@@H]3SC(=O)NC3=O,-6.555,28,-0.23410714285714285
Fc(c1)cc(F)cc1-n(n2)cnc2-c(cc3C)cc(n3)C(=O)NCc4ccc(F)cc4,-6.555,31,-0.2114516129032258
COCCC[NH2+][C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-6.555,15,-0.437
COc1cc(OC)cc(c12)nc([nH]c2=O)-c3c(cnn3C)-c(cc4)nn(c45)c(nn5)C,-6.555,31,-0.2114516129032258
COc1cc(cc(c1)OC)Nc2cc(F)cc(C#N)c2,-6.551,20,-0.32755
NC(=O)c1cccc(c1)CN2CCOC[C@@H]2c3ccccc3,-6.549,22,-0.2976818181818182
Nc1cc(cc[nH+]1)-c(cc(Cl)c2)c(c23)O[C@H](C3)C(=O)NCc4cccs4,-6.548,26,-0.25184615384615383
CC(C)(C)S(=O)(=O)C[C@H](CC)c(c(c12)c(=O)[nH]nc2)cnc1NCc(c(F)cc3)c(c34)CCO4,-6.546,34,-0.1925294117647059
Cc1cc(C)cc(c1)Nc2nccc(n2)-c3c(C(=O)[C@@H](N)CO)ncn3C4CC[NH2+]CC4,-6.545,32,-0.20453125
Cn(c1)ncc1[C@H](C)c2c(Cl)ccc(F)c2Cl,-6.545,17,-0.385
OCCOCCc(ncn1)c(c12)cc[nH]2,-6.537,15,-0.4358
OCc1ccccc1Cc2ccc(nc2)N3CC[NH2+]CC3,-6.533,21,-0.3110952380952381
C1CCCCC1CCNC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CO)[NH2+]CC2CCOCC2,-6.532,31,-0.21070967741935484
COc1ccc(cc1)Oc2cc(ncn2)-c3ccc(cc3Cl)C[NH2+]CCCC[NH3+],-6.53,29,-0.22517241379310346
C[NH+]1CCN(CC1)c(c2)[nH]c3c(ccc(c3c24)n(C)c4O)Nc5ncccn5,-6.529,28,-0.23317857142857143
C[NH2+]Cc1cccc(c1)CS(=O)(=O)c2cccc(c2)C(=O)NC,-6.527,23,-0.2837826086956522
c1ccc(OC)c(c12)nc([nH]2)CCc3ccccc3,-6.525,19,-0.34342105263157896
COc1ccc(cc1)Oc2cc(ncn2)N(C)CCCCCCCCCCC(=O)OC[C@H](O)CO,-6.524,35,-0.1864
O1COc(c12)c(ccc2)CNc(nc3C)sc3S(=O)(=O)c4c(C)noc4C,-6.523,27,-0.24159259259259258
Cc1ccccc1CC(=O)Nc2cc(C)c(c(C)c2)S(=O)(=O)CC[NH+](C)C,-6.523,27,-0.24159259259259258
Clc(c1)cccc1[C@H](O)CNc(cc[nH]c2=O)c2NC3CCN(CC3)c4ccccn4,-6.522,31,-0.21038709677419357
C1CC1N2C(C)(C)C(=O)N(C)c(c23)ccc(c3)-c4csc(n4)NC(=O)Cc5ccc(F)cc5,-6.519,33,-0.19754545454545455
O=C([O-])CCC[C@@H](O)/C=C/C=C/CCc1ncn(n1)C[C@H]2CC[C@H](C(=O)[O-])CC2,-6.518,29,-0.22475862068965516
CC(C)Cc1nc(cs1)C[C@H]2O[C@H]([C@H](O)[C@@H]2O)n(cn3)c(c34)ncnc4N,-6.517,27,-0.24137037037037037
Cc1cc(C)cc(c1)Nc2cccc(n2)-c(nnc3C)c(c34)cc(nc4)N5CCOCC5,-6.517,32,-0.20365625
O=C([O-])C(C)(C)Oc(ccc1)c(c12)ccn2CCCc3cc(Cl)ccc3O,-6.513,27,-0.24122222222222223
