id,frag1,frag2,new_smiles
1735,*n1cc(OC)c(=O)c(-c2ccnn2-c2ccccc2)n1,*C1CC(F)(F)C1,COc1cn(C2CC(F)(F)C2)nc(-c2ccnn2-c2ccccc2)c1=O
1736,*c1cnns1,*N1CC[C@@H](C(C)(C)O)C1,CC(C)(O)[C@@H]1CCN(c2cnns2)C1
1737,*c1ccnn1-c1ccnc2ccccc12,*n1ncc2c(=O)nc(C[C@H](C)C(F)(F)F)[nH]c21,C[C@@H](Cc1nc(=O)c2cnn(-c3ccnn3-c3ccnc4ccccc34)c2[nH]1)C(F)(F)F
1738,*CC(=O)O,*Nc1cc(C(F)(F)F)no1,O=C(O)CNc1cc(C(F)(F)F)no1
1739,*NCCSC(=O)CCC(=O)O,*C(=O)C=C,C=CC(=O)NCCSC(=O)CCC(=O)O
1740,*C(C)=O,*c1nc(N2C[C@@H](C)C[C@@H](C)C2)ncc1Cl,CC(=O)c1nc(N2C[C@@H](C)C[C@@H](C)C2)ncc1Cl
1741,*N[C@H]1CCc2cc(OC)ncc2N(C)C1=O,*C1CCN(C)CC1,COc1cc2c(cn1)N(C)C(=O)[C@@H](NC1CCN(C)CC1)CC2
1742,*c1cc(C)cc2c1O[C@H](C1CCOCC1)C=C2O,*c1ccco1,Cc1cc2c(c(-c3ccco3)c1)O[C@H](C1CCOCC1)C=C2O
1743,*c1ccc2c(c1)c1c(c(=O)n2C)OCC(F)(F)[C@H](C2CC2)N1,*CCOCC,CCOCCc1ccc2c(c1)c1c(c(=O)n2C)OCC(F)(F)[C@H](C2CC2)N1
1744,*C(=O)N1CCN(C(=O)c2ccc3cc4c(nc3c2)CCCC4)CC1,*Cc1cccc(OCC)c1,CCOc1cccc(CC(=O)N2CCN(C(=O)c3ccc4cc5c(nc4c3)CCCC5)CC2)c1
1745,*c1sc(S(C)(=O)=O)c2c1CC(F)(F)[C@H]2O,*[C@H](C)C(=O)N1CC[C@H](F)C1,C[C@H](C(=O)N1CC[C@H](F)C1)c1sc(S(C)(=O)=O)c2c1CC(F)(F)[C@H]2O
1746,*c1ncnc2ccc(N)cc12,*N1C(=O)[C@@H](O)c2ccccc21,Nc1ccc2ncnc(N3C(=O)[C@@H](O)c4ccccc43)c2c1
1747,*c1cccc(-n2ccc(=O)c(-c3ccnn3-c3ccccc3)n2)c1,*S(=O)(=O)c1c(F)cccc1F,O=c1ccn(-c2cccc(S(=O)(=O)c3c(F)cccc3F)c2)nc1-c1ccnn1-c1ccccc1
1748,*[C@H](C)[C@H]1CC[C@H](C)CC1,*C(=O)CN,C[C@@H](C(=O)CN)[C@H]1CC[C@H](C)CC1
1749,*N[C@@H](C)c1ccccc1,*n1ccc(=O)c(-c2ccnn2-c2ccccc2)n1,C[C@H](Nn1ccc(=O)c(-c2ccnn2-c2ccccc2)n1)c1ccccc1
1750,*CCC(CO)CO,*NCCN1CCN(C2CCCCC2)CC1,OCC(CO)CCNCCN1CCN(C2CCCCC2)CC1
1751,*c1ncnc2sc(CC(F)(F)F)cc12,*C1CCCC1,FC(F)(F)Cc1cc2c(C3CCCC3)ncnc2s1
1752,*c1csc2ncnc(N)c12,*c1ccc(F)cc1Cl,Nc1ncnc2scc(-c3ccc(F)cc3Cl)c12
1753,*c1ccco1,*n1ncc2c3sc(C)cc3n(C)c2c1=O,Cc1cc2c(s1)c1cnn(-c3ccco3)c(=O)c1n2C
1754,*C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,*N1CCC[C@H]1CC#N,N#CC[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
1755,*c1ccc(Cc2c[nH]c3ncc(OC)cc23)cn1,*S(C)(=O)=O,COc1cnc2[nH]cc(Cc3ccc(S(C)(=O)=O)nc3)c2c1
1756,*c1nc2c(C(=O)N[C@@H](c3ccc(OC(F)(F)F)cc3)C(C)(C)O)cnn2cc1C,*C1(C)CN(C)C1,Cc1cn2ncc(C(=O)N[C@@H](c3ccc(OC(F)(F)F)cc3)C(C)(C)O)c2nc1C1(C)CN(C)C1
1757,*c1ccc(C)cc1C(=O)O,*c1ncnc(Nc2cc(OC)c(OC)c(OC)c2)n1,COc1cc(Nc2ncnc(-c3ccc(C)cc3C(=O)O)n2)cc(OC)c1OC
1758,*c1ccc(-c2cnc(NC(C)C)n(C)c2=O)nc1C,*Nc1ccc(Oc2ccncc2)cc1,Cc1nc(-c2cnc(NC(C)C)n(C)c2=O)ccc1Nc1ccc(Oc2ccncc2)cc1
1759,*CC(C)(C)C,*c1ccc2[nH]c(=O)cc(NCC)c2c1,CCNc1cc(=O)[nH]c2ccc(CC(C)(C)C)cc12
1760,*N1CCNCC1,*c1cc(C)cc2c1O[C@H](C1CCOCC1)C=C2O,Cc1cc2c(c(N3CCNCC3)c1)O[C@H](C1CCOCC1)C=C2O
1761,*NCCN1CCN(C2CCCCC2)CC1,*N1CCN(C2CCCCC2)CC1,C1CCC(N2CCN(CCNN3CCN(C4CCCCC4)CC3)CC2)CC1
1762,*C(=O)[C@@H](C)CS,*N1CC[C@@H](O)C1,C[C@@H](CS)C(=O)N1CC[C@@H](O)C1
1763,*[C@@H](CC(C)C)C(=O)NO,*c1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1,CC(C)C[C@@H](C(=O)NO)c1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1
1764,*c1ccc2[nH]c(=O)cc(NCC)c2c1,*CC(=O)[O-],CCNc1cc(=O)[nH]c2ccc(CC(=O)[O-])cc12
1765,*C(=O)CSc1nc2nccnc2c(=O)n1CCC(C)C,*[C@H](CCCCCC)[C@@H](C)O,CCCCCC[C@@H](C(=O)CSc1nc2nccnc2c(=O)n1CCC(C)C)[C@@H](C)O
1766,*n1cnc2ccccc21,*n1ccc(=O)c(-c2ccnn2-c2ccnc3ccccc23)n1,O=c1ccn(-n2cnc3ccccc32)nc1-c1ccnn1-c1ccnc2ccccc12
1767,*C(=O)CCCCCCC(=O)Nc1ccccc1,*[C@H](CS(=O)(=O)N1CCCC1)C1CC1,O=C(CCCCCCC(=O)[C@H](CS(=O)(=O)N1CCCC1)C1CC1)Nc1ccccc1
1768,*c1nc(N(C)C2CCN(C)CC2)nc2ccsc12,*c1cccc(Cl)c1,CN1CCC(N(C)c2nc(-c3cccc(Cl)c3)c3sccc3n2)CC1
1769,*C(=O)c1ccc(F)c(Cl)c1,*CCn1cccn1,O=C(CCn1cccn1)c1ccc(F)c(Cl)c1
1770,*CCc1c2nc(NC)[nH]c2cc2c(=O)[nH]c(N)nc12,*n1c(C)ccc1-c1ccc(SC)cc1,CNc1nc2c(CCn3c(C)ccc3-c3ccc(SC)cc3)c3nc(N)[nH]c(=O)c3cc2[nH]1
1771,*c1ccnn1-c1cccc2ccccc12,*NCCSC(=O)CCC(=O)O,O=C(O)CCC(=O)SCCNc1ccnn1-c1cccc2ccccc12
1772,*c1cnn(C)c1,*CC1(O)CC1,Cn1cc(CC2(O)CC2)cn1
1773,*CCc1ccccn1,*C(C)=O,CC(=O)CCc1ccccn1
1774,*c1cnns1,*c1nc(-c2ccc([S@](C)=O)cc2)[nH]c1-c1ccncc1,C[S@](=O)c1ccc(-c2nc(-c3cnns3)c(-c3ccncc3)[nH]2)cc1
1775,*c1ccc2c(c1)n(CCC(C)(C)O)c(=O)n2C,*c1c(-c2cccnc2)nn2c1COCC2,Cn1c(=O)n(CCC(C)(C)O)c2cc(-c3c(-c4cccnc4)nn4c3COCC4)ccc21
1776,*c1nc(C2CCN(C)CC2)no1,*c1nc(N(C)CCC#N)c2sccc2n1,CN1CCC(c2noc(-c3nc(N(C)CCC#N)c4sccc4n3)n2)CC1
1777,*N[C@H](c1n[nH]c(=O)o1)[C@H](C)c1c(F)ccc(C)c1C,*N[C@@H]1CNC[C@H]1c1ccccc1,Cc1ccc(F)c([C@@H](C)[C@H](NN[C@@H]2CNC[C@H]2c2ccccc2)c2n[nH]c(=O)o2)c1C
1778,*Cc1ccc2c(c1)COc1ccccc1C2=C(C)c1noc(=O)[nH]1,*n1cnc2c(N)ncnc21,CC(=C1c2ccc(Cn3cnc4c(N)ncnc43)cc2COc2ccccc21)c1noc(=O)[nH]1
1779,*N1CCC[C@@]2(CCN(c3ncnc4ccccc34)C2)C1,*CCN1CCOCC1,c1ccc2c(N3CC[C@@]4(CCCN(CCN5CCOCC5)C4)C3)ncnc2c1
1780,*[C@H]1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)C[C@H]1F,*CN1CCNCC1,O=C(Cc1ccc(OC(F)(F)F)cc1)N1CC[C@H](CN2CCNCC2)[C@H](F)C1
1781,*N1C[C@@H]2CCCC[C@H]2C[C@@H]1CN[C@H](C=O)Cc1cnc[nH]1,*Nc1ccc(OC)cc1,COc1ccc(NN2C[C@@H]3CCCC[C@H]3C[C@@H]2CN[C@H](C=O)Cc2cnc[nH]2)cc1
1782,*c1ccccc1CNC,*S(=O)(=O)c1ccc(N)cc1,CNCc1ccccc1S(=O)(=O)c1ccc(N)cc1
1783,*N1C(=O)NCc2nc(Sc3ccc(F)cc3F)c(C3=CCNCC3)cc21,*CCCC(=O)[O-],O=C([O-])CCCN1C(=O)NCc2nc(Sc3ccc(F)cc3F)c(C3=CCNCC3)cc21
1784,*c1nc2sccn2c1C=NOCc1ccc(Cl)c(Cl)c1,*C(=O)CCCN(C)C,CN(C)CCCC(=O)c1nc2sccn2c1C=NOCc1ccc(Cl)c(Cl)c1
1785,*Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-],*n1ccc2c(=O)n(C)ccc21,Cn1ccc2c(ccn2Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c1=O
1786,*c1ccccc1CO,*C(=O)c1cccc(C(F)(F)F)c1,O=C(c1cccc(C(F)(F)F)c1)c1ccccc1CO
1787,*n1nccc1-c1nn(Cc2ccccc2)ccc1=O,*[C@H](CS(=O)(=O)N1CCCC1)C1CC1,O=c1ccn(Cc2ccccc2)nc1-c1ccnn1[C@H](CS(=O)(=O)N1CCCC1)C1CC1
1788,*c1nc(CCCCCCCC)c(Br)c(=O)[nH]1,*CCn1cccn1,CCCCCCCCc1nc(CCn2cccn2)[nH]c(=O)c1Br
1789,*C(=O)[C@H](C)Nc1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,*NCc1cccc(C)c1C,Cc1ccccc1-n1ncc2c(=O)[nH]c(N[C@@H](C)C(=O)NCc3cccc(C)c3C)nc21
1790,*N1CCc2ccccc21,*Nc1cccc2cc(C(=O)NC(C)C)[nH]c12,CC(C)NC(=O)c1cc2cccc(NN3CCc4ccccc43)c2[nH]1
1791,*c1nn(-c2ccccc2)ccc1=O,*Nc1cc(C(=O)NC)ccc1C,CNC(=O)c1ccc(C)c(Nc2nn(-c3ccccc3)ccc2=O)c1
1792,*N1CC[C@H](F)C1,*S(C)(=O)=O,CS(=O)(=O)N1CC[C@H](F)C1
1793,*c1nc(-c2ccccc2)nc2cc(NC(=O)C=C)ccc12,*Cc1cc(C)c(OC(C)(C)C(=O)[O-])c(C)c1,C=CC(=O)Nc1ccc2c(Cc3cc(C)c(OC(C)(C)C(=O)[O-])c(C)c3)nc(-c3ccccc3)nc2c1
1794,*C(=O)c1nc2n(n1)[C@H](c1ccccc1)CC2,*C(=O)CCCCCCNC(=O)c1ccc(N(C)C)cc1,CN(C)c1ccc(C(=O)NCCCCCCC(=O)C(=O)c2nc3n(n2)[C@H](c2ccccc2)CC3)cc1
1795,*N1CCC(NC(=O)CN)CC1,*Cc1ccc(OC)cc1,COc1ccc(CN2CCC(NC(=O)CN)CC2)cc1
1796,*Nc1ccc(Cl)cc1,*N1CCC(C(=O)NS(=O)(=O)Cc2ccccc2)CC1,O=C(NS(=O)(=O)Cc1ccccc1)C1CCN(Nc2ccc(Cl)cc2)CC1
1797,*[C@@H](C)C(C)(C)O,*c1nccs1,C[C@H](c1nccs1)C(C)(C)O
1798,*NCC(C)C,*c1cc(-n2ncc3ccc([C@]4(C#N)CC45CC5)cc32)ncn1,CC(C)CNc1cc(-n2ncc3ccc([C@]4(C#N)CC45CC5)cc32)ncn1
1799,*C(=O)c1nc(Cc2ccccc2)n[nH]1,*n1ccc(=O)c(-c2ccnn2-c2ccccc2F)n1,O=C(c1nc(Cc2ccccc2)n[nH]1)n1ccc(=O)c(-c2ccnn2-c2ccccc2F)n1
1800,*c1ccc(C)cc1OCc1nnn[nH]1,*Nc1cccc(Oc2ccc(F)cc2)c1,Cc1ccc(Nc2cccc(Oc3ccc(F)cc3)c2)c(OCc2nnn[nH]2)c1
1801,*C(=O)c1ccc2cccc(O)c2n1,*c1c(F)cccc1Cl,O=C(c1ccc2cccc(O)c2n1)c1c(F)cccc1Cl
1802,*C[C@@H](CCC)CCO,*c1cnc2[nH]ccc2c1,CCC[C@@H](CCO)Cc1cnc2[nH]ccc2c1
1803,*N1CC2(CNC2)C1,*c1cc(OC(C)(C)C)ccc1Cl,CC(C)(C)Oc1ccc(Cl)c(N2CC3(CNC3)C2)c1
1804,*n1cc(CCC(=O)O)c2cc(OC)ccc21,*N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,COc1ccc2c(c1)c(CCC(=O)O)cn2N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
1805,*c1ccnc2ccccc12,*C(=O)C(=O)CC(=O)NCCCc1cccc(Oc2ccccc2)c1,O=C(CC(=O)C(=O)c1ccnc2ccccc12)NCCCc1cccc(Oc2ccccc2)c1
1806,*c1cnccn1,*Nc1ccc(F)cc1,Fc1ccc(Nc2cnccn2)cc1
1807,*N1C[C@H](O)[C@@H](CO)C1,*Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,O=C(c1c(F)ccc(NN2C[C@H](O)[C@@H](CO)C2)c1F)c1c[nH]c2ncc(-c3ccc(Cl)cc3)cc12
1808,*[C@@H](C)c1ccc(Cl)cc1,*C[C@H]1CC[C@H](N2CCN(C)C(=O)C2)CC1,C[C@H](C[C@H]1CC[C@H](N2CCN(C)C(=O)C2)CC1)c1ccc(Cl)cc1
1809,*c1ccnn1-c1ccnc2ccccc12,*CCCC(F)(F)F,FC(F)(F)CCCc1ccnn1-c1ccnc2ccccc12
1810,*CC1(C(N)=O)CC1,*Nc1cccc2cc(C(=O)NC(C)C)[nH]c12,CC(C)NC(=O)c1cc2cccc(NCC3(C(N)=O)CC3)c2[nH]1
1811,*c1cnc2[nH]ccc2c1,*c1ccc2c(c1)n(CC[C@@H](C)O)c(=O)n2C,C[C@@H](O)CCn1c(=O)n(C)c2ccc(-c3cnc4[nH]ccc4c3)cc21
1812,*c1ccc2c(c1)CCc1ccccc1C2=O,*N[C@H]1CCc2cc(OC)ncc2N(C)C1=O,COc1cc2c(cn1)N(C)C(=O)[C@@H](Nc1ccc3c(c1)CCc1ccccc1C3=O)CC2
1813,*N[C@H]1COc2ccc(C#CC3CC3)cc2N(C)C1=O,*NCCSC(C)=O,CC(=O)SCCNN[C@H]1COc2ccc(C#CC3CC3)cc2N(C)C1=O
1814,*CCn1cccn1,*c1nc(N2CCC[C@H]2CC#N)c2sccc2n1,N#CC[C@@H]1CCCN1c1nc(CCn2cccn2)nc2ccsc12
1815,*c1nn(-c2cccc3c2OC(F)(F)O3)ccc1=O,*c1ccc(C[C@H](OCC)C(=O)O)c(C)c1,CCO[C@@H](Cc1ccc(-c2nn(-c3cccc4c3OC(F)(F)O4)ccc2=O)cc1C)C(=O)O
1816,*Cc1cccc(N)c1,*C[C@H](COP(=O)([O-])[O-])OC(=O)CCCCC,CCCCCC(=O)O[C@H](CCc1cccc(N)c1)COP(=O)([O-])[O-]
1817,*C(=O)CCCCCCC(=O)NO,*c1nc(N(C)CCCN(C)C)nc2cc(C(C)(C)C)sc12,CN(C)CCCN(C)c1nc(C(=O)CCCCCCC(=O)NO)c2sc(C(C)(C)C)cc2n1
1818,*c1cc(Nc2ccc3c(c2)n(C)c(=O)n3C)ncn1,*c1ccnn1-c1cccc(C#N)c1,Cn1c(=O)n(C)c2cc(Nc3cc(-c4ccnn4-c4cccc(C#N)c4)ncn3)ccc21
1819,*n1nccc1-c1nn(-c2cccc3c2OC(F)(F)O3)ccc1=O,*c1cc(Cl)c[nH]c1=O,O=c1ccn(-c2cccc3c2OC(F)(F)O3)nc1-c1ccnn1-c1cc(Cl)c[nH]c1=O
1820,*c1cc(C(=O)NC2CCN(C)CC2)no1,*c1nn(C)c2nnc3c(OC)cc(F)cc3c12,COc1cc(F)cc2c1nnc1c2c(-c2cc(C(=O)NC3CCN(C)CC3)no2)nn1C
1821,*c1cccc(N)c1,*C1C(=O)Nc2ccc(F)cc21,Nc1cccc(C2C(=O)Nc3ccc(F)cc32)c1
1822,*c1nc(N2CC(C)(C)OC(C)(C)C2)ncc1Cl,*Nc1ccc(C)cc1C(=O)O,Cc1ccc(Nc2nc(N3CC(C)(C)OC(C)(C)C3)ncc2Cl)c(C(=O)O)c1
1823,*CCc1cn(CCCCN)nn1,*c1ccc2c(c1)COB2O,NCCCCn1cc(CCc2ccc3c(c2)COB3O)nn1
1824,*n1ccc(=O)c(-c2ccnn2-c2cc(F)ccc2F)n1,*c1cccnc1N,Nc1ncccc1-n1ccc(=O)c(-c2ccnn2-c2cc(F)ccc2F)n1
1825,*c1ccc2c(c1)n(C)c(=O)n2C,*n1nc(-c2nnc[nH]2)c(NC2CCCCC2)cc1=O,Cn1c(=O)n(C)c2cc(-n3nc(-c4nnc[nH]4)c(NC4CCCCC4)cc3=O)ccc21
1826,*C(=O)c1cnn(-c2ccccc2)c1N,*c1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(C(=O)c3cnn(-c4ccccc4)c3N)nc21
1827,*n1ncc2c3ccc([S@@](C)=O)cc3n(C)c2c1=O,*c1nc2cc(C)ccc2o1,Cc1ccc2oc(-n3ncc4c5ccc([S@@](C)=O)cc5n(C)c4c3=O)nc2c1
1828,*[C@H](C)c1ccc(C(F)(F)F)cc1,*c1cccc([C@H](O)CCN)c1,C[C@H](c1ccc(C(F)(F)F)cc1)c1cccc([C@H](O)CCN)c1
1829,*c1nc(N(C)[C@H]2CCN(C)C2)nc2cc(C(C)(C)C)sc12,*S(=O)(=O)CC,CCS(=O)(=O)c1nc(N(C)[C@H]2CCN(C)C2)nc2cc(C(C)(C)C)sc12
1830,*c1ccc(-n2cnc(C(F)(F)F)c2)nc1,*c1ccc2c(c1)COB2O,OB1OCc2cc(-c3ccc(-n4cnc(C(F)(F)F)c4)nc3)ccc21
1831,*c1nc2ccccc2c2nc(C)nn12,*c1ccccc1Cl,Cc1nc2c3ccccc3nc(-c3ccccc3Cl)n2n1
1832,*c1c(-c2ccncc2)n(O)c2cccnc12,*C(=O)c1ccc(F)c(F)c1,O=C(c1ccc(F)c(F)c1)c1c(-c2ccncc2)n(O)c2cccnc12
1833,*c1cn2ccc(N3CC[C@H](N)C3)cc2n1,*Cc1cc(=O)oc2c(O)c(O)ccc12,N[C@H]1CCN(c2ccn3cc(Cc4cc(=O)oc5c(O)c(O)ccc45)nc3c2)C1
1834,*c1cnc(NC(C)C)n(C)c1=O,*Cc1c(F)cccc1Cl,CC(C)Nc1ncc(Cc2c(F)cccc2Cl)c(=O)n1C
1835,*c1nccc(-c2cccnc2)n1,*N1CC(Oc2ccccc2)C1,c1ccc(OC2CN(c3nccc(-c4cccnc4)n3)C2)cc1
1836,*CCCC,*C(=O)c1ccc(S(C)(=O)=O)cc1Cl,CCCCC(=O)c1ccc(S(C)(=O)=O)cc1Cl
1837,*c1cc(O)n2ncc(C(=O)NC)c2n1,*C[C@H]1C[C@@H]2CCCC[C@H]2CN1C(=O)CCNc1ccccc1,CNC(=O)c1cnn2c(O)cc(C[C@H]3C[C@@H]4CCCC[C@H]4CN3C(=O)CCNc3ccccc3)nc12
1838,*C(=O)[C@@H]1CC1(F)F,*n1cnc2cc(CCC(C)(C)N)cnc21,CC(C)(N)CCc1cnc2c(c1)ncn2C(=O)[C@@H]1CC1(F)F
1839,*CCS[P@@](=O)(O)OP(=O)(O)O,*C(=O)c1cnc2ccccn12,O=C(CCS[P@@](=O)(O)OP(=O)(O)O)c1cnc2ccccn12
1840,*c1nc(C)c2n(C)c(=O)c3ccc(OC)cc3n12,*c1cnn2cc(-c3ccc(OC)cc3)cnc12,COc1ccc(-c2cnc3c(-c4nc(C)c5n(C)c(=O)c6ccc(OC)cc6n45)cnn3c2)cc1
1841,*c1ccc(SC)cc1,*CC(F)F,CSc1ccc(CC(F)F)cc1
1842,*c1ccn2nc(NC(=O)C(C)C)nc2c1,*C(=O)Cc1ccc(OC(F)(F)F)cc1,CC(C)C(=O)Nc1nc2cc(C(=O)Cc3ccc(OC(F)(F)F)cc3)ccn2n1
1843,*c1cccc(S(C)(=O)=O)c1,*C(=O)[C@@H](C)CS,C[C@@H](CS)C(=O)c1cccc(S(C)(=O)=O)c1
1844,*S(C)(=O)=O,*c1n[nH]c2nc(Oc3ccc(F)cc3F)ncc12,CS(=O)(=O)c1n[nH]c2nc(Oc3ccc(F)cc3F)ncc12
1845,*C[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc4ccccc34)C2)C1,*n1c(=O)n(C)c(=O)c2nc[nH]c21,Cn1c(=O)c2nc[nH]c2n(C[C@@H](O)CN2CCC[C@@]3(CCN(c4ncnc5ccccc45)C3)C2)c1=O
1846,*N1CCC(C(C)(C)O)CC1,*CC=CCCCCC,CCCCCC=CCN1CCC(C(C)(C)O)CC1
1847,*Cc1cc(C)nc(Cl)c1,*Cc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,Cc1cc(CCc2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)cc(Cl)n1
1848,*C(=O)CO,*c1nc(CC)c(CC)c(=O)[nH]1,CCc1nc(C(=O)CO)[nH]c(=O)c1CC
1849,*c1cnc2[nH]ccc2c1,*c1cc(NC(=O)C2CC2)ncn1,O=C(Nc1cc(-c2cnc3[nH]ccc3c2)ncn1)C1CC1
1850,*CC(=O)c1ccc(SC)cc1,*Nc1cc(C(C)(C)C)nn1-c1cccc(N)c1,CSc1ccc(C(=O)CNc2cc(C(C)(C)C)nn2-c2cccc(N)c2)cc1
1851,*C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*N[C@H](CC(C)C)C(=O)NO,CC(=CC(=O)O)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)CN[C@H](CC(C)C)C(=O)NO
1852,*CCN,*n1ccc(N)nc1=O,NCCn1ccc(N)nc1=O
1853,*n1nc(CO)c2c(=O)[nH]c(C)nc21,*[C@H]1[C@H](O)[C@@H]2O[C@H]1c1ccccc12,Cc1nc2c(c(CO)nn2[C@@H]2[C@H]3O[C@H](c4ccccc43)[C@H]2O)c(=O)[nH]1
1854,*c1nc(C2CCN(C)CC2)no1,*N1Cc2c([nH]c(=O)c(C#N)c2-c2ccc(C)cc2)[C@@H](CCC)C1,CCC[C@H]1CN(c2nc(C3CCN(C)CC3)no2)Cc2c1[nH]c(=O)c(C#N)c2-c1ccc(C)cc1
1855,*S(=O)(=O)CC,*C(=O)c1n[nH]c(Cc2ccccc2)n1,CCS(=O)(=O)C(=O)c1n[nH]c(Cc2ccccc2)n1
1856,*c1ccc([S@](C)=O)cc1,*C(CC)CC,CCC(CC)c1ccc([S@](C)=O)cc1
1857,*N1CCN(C)CC1,*S(=O)(=O)c1ccc(F)cc1C,Cc1cc(F)ccc1S(=O)(=O)N1CCN(C)CC1
1858,*NC(C)(C)C,*c1nn(-c2cccc(OC(F)(F)F)c2)ccc1=O,CC(C)(C)Nc1nn(-c2cccc(OC(F)(F)F)c2)ccc1=O
1859,*N1CC[C@H](F)C1,*C(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,C[C@H](CCC(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
1860,*C(=O)CCCCCCC,*n1c(=O)[nH]c2ccccc21,CCCCCCCC(=O)n1c(=O)[nH]c2ccccc21
1861,*NCCC(=O)O,*c1cncc(-c2cc(OC)c(OC)c(OC)c2)c1,COc1cc(-c2cncc(NCCC(=O)O)c2)cc(OC)c1OC
1862,*c1cc(OC)c(OC)c(OC)c1,*c1cnns1,COc1cc(-c2cnns2)cc(OC)c1OC
1863,*Nc1cc(C(C)(C)C)on1,*c1ccnc(-c2cnn(C)c2)c1,Cn1cc(-c2cc(Nc3cc(C(C)(C)C)on3)ccn2)cn1
1864,*NCc1ccc(C)c(NC(=O)c2cnc3ccccn23)c1,*c1ccnc(-c2cnn(C)c2)c1,Cc1ccc(CNc2ccnc(-c3cnn(C)c3)c2)cc1NC(=O)c1cnc2ccccn12
1865,*c1ccc(N2CCNCC2)cc1,*NC1CCN(C)CC1,CN1CCC(Nc2ccc(N3CCNCC3)cc2)CC1
1866,*Nc1cc(C(=O)NC)ccc1C,*c1cc(OCCN2CCCC2)c(Cl)cc1Cl,CNC(=O)c1ccc(C)c(Nc2cc(OCCN3CCCC3)c(Cl)cc2Cl)c1
1867,*c1ccc(CCC=O)cc1,*[C@H](CCN(C)C)c1ccccc1,CN(C)CC[C@H](c1ccccc1)c1ccc(CCC=O)cc1
1868,*[C@H](C)C(=O)NC,*c1ccnc(-c2cnn(C)c2)c1,CNC(=O)[C@@H](C)c1ccnc(-c2cnn(C)c2)c1
1869,*c1ncc(Cl)c(Nc2ccc3c(c2)CC(=O)N3)n1,*C(=O)Oc1ccc(C)cc1,Cc1ccc(OC(=O)c2ncc(Cl)c(Nc3ccc4c(c3)CC(=O)N4)n2)cc1
1870,*c1ccc(O)cc1,*Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-],O=[N+]([O-])c1cc(C(F)(F)F)ccc1Nc1ccc(O)cc1
1871,*c1ccc(F)c(Cl)c1,*C(=O)[C@H](O)CC(=O)O,O=C(O)C[C@@H](O)C(=O)c1ccc(F)c(Cl)c1
1872,*N1CCc2ccccc2C1,*N1CCC[C@H]1CC#N,N#CC[C@@H]1CCCN1N1CCc2ccccc2C1
1873,*c1nc(=O)c2c(C)nc(CCC)n2[nH]1,*C(C)(C)C,CCCc1nc(C)c2c(=O)nc(C(C)(C)C)[nH]n12
1874,*c1nc2cc(C)ccc2o1,*Cc1cccc2ccccc12,Cc1ccc2oc(Cc3cccc4ccccc34)nc2c1
1875,*Cc1cccc(OCC)c1,*c1cccc(OC(F)(F)F)c1,CCOc1cccc(Cc2cccc(OC(F)(F)F)c2)c1
1876,*c1ncc2c(-c3ccccc3C)n[nH]c2n1,*C(=O)c1ccc2cccc(O)c2n1,Cc1ccccc1-c1n[nH]c2nc(C(=O)c3ccc4cccc(O)c4n3)ncc12
1877,*N1CCN(C(C)=O)[C@H](C)C1,*C(=O)c1cccc(C#Cc2ccc(N)nc2)c1,CC(=O)N1CCN(C(=O)c2cccc(C#Cc3ccc(N)nc3)c2)C[C@H]1C
1878,*NCCNC(=O)c1cc(C(=O)c2cccc(Cl)c2Cl)cn1C,*C(=O)CCC,CCCC(=O)NCCNC(=O)c1cc(C(=O)c2cccc(Cl)c2Cl)cn1C
1879,*n1cnc(C)c1,*c1c(-c2cccnc2)nn2c1COCC2,Cc1cn(-c2c(-c3cccnc3)nn3c2COCC3)cn1
